COUNTY,1990_H,1990_L,1990_M,1990_VL,1991_H,1991_L,1991_M,1991_VL,1992_H,1992_L,1992_M,1992_VL,1993_H,1993_L,1993_M,1993_VL,1994_H,1994_L,1994_M,1994_VL,1995_H,1995_L,1995_M,1995_VL,1996_H,1996_L,1996_M,1996_VL,1997_H,1997_L,1997_M,1997_VL,1998_H,1998_L,1998_M,1998_VL,1999_H,1999_L,1999_M,1999_VL,2000_H,2000_L,2000_M,2000_VL,2001_H,2001_L,2001_M,2001_VL,2002_H,2002_L,2002_M,2002_VL,2003_H,2003_L,2003_M,2003_VL,2004_H,2004_L,2004_M,2004_VL,2005_H,2005_L,2005_M,2005_VL,2006_H,2006_L,2006_M,2006_VL,2007_H,2007_L,2007_M,2007_VL,2008_H,2008_L,2008_M,2008_VL,2009_H,2009_L,2009_M,2009_VL,2010_H,2010_L,2010_M,2010_VL,2011_H,2011_L,2011_M,2011_VL,2012_H,2012_L,2012_M,2012_VL,2013_H,2013_L,2013_M,2013_VL,2014_H,2014_L,2014_M,2014_VL,2015_H,2015_L,2015_M,2015_VL,2016_H,2016_L,2016_M,2016_VL,2017_H,2017_L,2017_M,2017_VL,2018_H,2018_L,2018_M,2018_VL,2019_H,2019_L,2019_M,2019_VL,count_1990_H,count_1990_L,count_1990_M,count_1990_VL,count_1991_H,count_1991_L,count_1991_M,count_1991_VL,count_1992_H,count_1992_L,count_1992_M,count_1992_VL,count_1993_H,count_1993_L,count_1993_M,count_1993_VL,count_1994_H,count_1994_L,count_1994_M,count_1994_VL,count_1995_H,count_1995_L,count_1995_M,count_1995_VL,count_1996_H,count_1996_L,count_1996_M,count_1996_VL,count_1997_H,count_1997_L,count_1997_M,count_1997_VL,count_1998_H,count_1998_L,count_1998_M,count_1998_VL,count_1999_H,count_1999_L,count_1999_M,count_1999_VL,count_2000_H,count_2000_L,count_2000_M,count_2000_VL,count_2001_H,count_2001_L,count_2001_M,count_2001_VL,count_2002_H,count_2002_L,count_2002_M,count_2002_VL,count_2003_H,count_2003_L,count_2003_M,count_2003_VL,count_2004_H,count_2004_L,count_2004_M,count_2004_VL,count_2005_H,count_2005_L,count_2005_M,count_2005_VL,count_2006_H,count_2006_L,count_2006_M,count_2006_VL,count_2007_H,count_2007_L,count_2007_M,count_2007_VL,count_2008_H,count_2008_L,count_2008_M,count_2008_VL,count_2009_H,count_2009_L,count_2009_M,count_2009_VL,count_2010_H,count_2010_L,count_2010_M,count_2010_VL,count_2011_H,count_2011_L,count_2011_M,count_2011_VL,count_2012_H,count_2012_L,count_2012_M,count_2012_VL,count_2013_H,count_2013_L,count_2013_M,count_2013_VL,count_2014_H,count_2014_L,count_2014_M,count_2014_VL,count_2015_H,count_2015_L,count_2015_M,count_2015_VL,count_2016_H,count_2016_L,count_2016_M,count_2016_VL,count_2017_H,count_2017_L,count_2017_M,count_2017_VL,count_2018_H,count_2018_L,count_2018_M,count_2018_VL,count_2019_H,count_2019_L,count_2019_M,count_2019_VL
BOYLE,336.0,0.0,264.5,0.0,0.0,0.0,0.0,0.0,411.25,155.5,231.38,0.0,362.25,0.0,248.6,0.0,403.6,0.0,231.29,0.0,399.92,164.0,240.36,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,197.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,161.5,210.67,0.0,440.25,0.0,228.86,0.0,524.0,0.0,218.0,0.0,0.0,171.0,234.0,0.0,407.5,129.0,230.43,0.0,0.0,171.25,204.33,0.0,0.0,148.4,232.86,0.0,0.0,0.0,0.0,0.0,352.5,149.91,217.8,0.0,380.0,147.0,0.0,0.0,518.33,0.0,263.67,0.0,0.0,148.5,0.0,0.0,0.0,117.75,198.0,99.0,0.0,0.0,0.0,0.0,631.0,146.0,219.0,81.0,494.0,0.0,268.4,0.0,3,0,2,0,0,0,0,0,4,2,13,0,4,0,10,0,10,0,7,0,13,10,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,4,0,7,0,2,0,1,0,0,1,3,0,4,1,7,0,0,4,3,0,0,5,7,0,0,0,0,0,2,11,5,0,1,3,0,0,3,0,3,0,0,2,0,0,0,4,1,1,0,0,0,0,2,1,2,1,2,0,5,0
BRACKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.5,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,297.0,0.0,378.0,0.0,231.5,0.0,0.0,0.0,223.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,218.0,0.0,0.0,0.0,205.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0
BREATHITT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,172.0,200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0
BRECKINRIDGE,0.0,0.0,0.0,0.0,555.67,0.0,0.0,0.0,332.0,141.5,245.67,0.0,423.17,0.0,229.33,0.0,335.0,0.0,0.0,0.0,381.33,0.0,264.2,81.0,379.69,0.0,256.47,0.0,389.5,0.0,240.5,0,333.86,0.0,245.4,0,530.0,149.6,284.0,0.0,390.0,182.5,262.8,0,0.0,161.0,256.75,0.0,382.12,163.0,232.07,0,0.0,0.0,249.0,0.0,351.67,142.5,223.0,96.0,437.5,153.5,226.25,90.0,477.8,139.0,237.36,0.0,525.67,143.5,239.0,81.5,306.0,151.29,233.62,0.0,377.44,163.67,247.85,0.0,309.0,158.0,223.62,0.0,376.29,172.71,240.56,101.0,362.88,149.22,228.74,79.5,353.44,159.88,234.97,97.0,373.89,154.41,245.96,0.0,437.47,157.78,242.81,0.0,362.75,152.45,239.22,94.8,393.67,0.0,241.55,0.0,327.25,143.5,235.73,0.0,0.0,155.2,263.0,0.0,0,0,0,0,3,0,0,0,1,2,3,0,6,0,3,0,2,0,0,0,9,0,5,1,13,0,19,0,6,0,4,0,7,0,5,0,1,5,1,0,4,2,5,0,0,1,4,0,8,3,15,0,0,0,1,0,3,2,2,1,4,6,8,1,5,4,11,0,3,4,4,4,1,7,8,0,16,6,26,0,2,7,8,0,7,7,9,1,25,36,54,2,59,76,157,1,9,29,57,0,19,9,16,0,8,11,18,5,6,0,11,0,4,4,11,0,0,5,3,0
BULLITT,358.5,162.0,242.89,0.0,354.0,0.0,229.6,0.0,371.67,149.75,229.38,0.0,390.46,157.22,245.46,0.0,406.5,171.0,259.0,0.0,351.0,168.5,253.14,0.0,434.0,167.0,236.0,0.0,0.0,0.0,0.0,0,355.38,155.0,245.32,0,899.8,0.0,0.0,0.0,306.0,0.0,0.0,0,348.78,0.0,259.55,0.0,356.5,180.0,275.0,0,0.0,149.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,129.78,243.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,120.0,272.0,0.0,348.0,0.0,295.0,0.0,0.0,151.6,0.0,0.0,384.67,144.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,314.5,170.0,245.07,0.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,9,0,1,0,5,0,6,8,8,0,13,9,13,0,2,1,2,0,3,2,14,0,2,1,1,0,0,0,0,0,8,1,22,0,5,0,0,0,1,0,0,0,9,0,11,0,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,3,0,0,2,1,0,1,0,1,0,0,5,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,5,15,0,1,0,0,0,0,0,0,0,0,0,0,0
BUTLER,0.0,0.0,207.0,0.0,0.0,0.0,0.0,97.0,0.0,182.0,0.0,0.0,422.0,170.5,228.8,0.0,310.0,153.0,0.0,0.0,486.0,0.0,197.0,0.0,0.0,168.0,211.4,0.0,0.0,0.0,0.0,0,305.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,217.0,0.0,333.0,168.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,141.5,0.0,78.5,0.0,0.0,0.0,99.0,0.0,108.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,209.5,0.0,0.0,176.0,0.0,90.0,0.0,107.0,0.0,0.0,347.0,139.33,236.5,93.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,5,0,1,2,0,0,1,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,3,2,1,0,0,0,0,0,2,0,0,0,0,0,0
CALDWELL,418.64,148.33,253.0,0.0,373.76,0.0,259.0,0.0,401.18,0.0,257.33,0.0,391.0,0.0,264.67,0.0,367.89,159.67,261.67,0.0,371.0,179.0,258.27,0.0,350.67,162.5,238.25,0.0,400.62,150.0,253.0,0,420.4,172.0,259.0,0,0.0,126.33,219.4,54.5,332.0,146.5,245.0,0,359.33,0.0,208.0,0.0,690.0,0.0,215.29,0,0.0,0.0,0.0,0.0,304.0,137.33,246.6,94.33,399.11,148.7,238.94,86.22,416.91,153.85,244.94,82.0,369.38,142.52,225.52,92.07,393.0,166.29,244.65,0.0,388.32,160.29,244.24,72.0,375.81,162.62,250.9,0.0,398.47,144.79,241.18,99.5,355.76,157.69,242.43,87.0,594.33,116.33,218.67,0.0,335.69,155.94,240.79,91.86,335.0,134.0,266.0,96.0,371.05,165.05,229.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,11,3,11,0,21,0,5,0,11,0,3,0,10,0,3,0,9,3,6,0,4,1,11,0,6,2,4,0,8,6,11,0,5,3,5,0,0,3,5,4,1,2,2,0,3,0,1,0,1,0,7,0,0,0,0,0,1,3,5,3,18,43,54,9,23,20,36,2,13,61,27,14,4,7,17,0,28,14,29,1,37,8,39,0,47,28,34,2,54,39,97,1,3,3,3,0,16,18,34,7,1,1,1,1,21,38,51,0,0,0,0,0,0,0,1,0,0,0,0,0
CALLOWAY,367.41,179.0,263.83,0.0,417.75,0.0,262.0,0.0,367.89,185.0,267.47,0.0,342.25,0.0,254.46,0.0,358.67,0.0,0.0,0.0,394.0,133.0,277.25,0.0,378.0,159.25,262.47,0.0,383.89,177.5,261.62,0,449.0,139.0,250.33,0,428.73,158.2,225.56,0.0,526.33,0.0,274.25,0,368.5,0.0,227.0,0.0,376.58,0.0,249.0,0,341.0,133.5,237.25,93.0,334.17,138.0,243.83,0.0,340.67,162.67,257.88,0.0,470.0,0.0,257.2,83.5,0.0,151.75,259.0,94.0,387.0,0.0,229.0,0.0,0.0,0.0,220.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.5,242.56,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,245.0,0.0,37,1,12,0,12,0,4,0,28,1,17,0,8,0,13,0,3,0,0,0,22,1,4,0,5,4,19,0,9,2,13,0,11,1,3,0,11,5,9,0,3,0,4,0,2,0,1,0,12,0,8,0,2,2,8,1,6,2,12,0,3,3,8,0,1,0,5,2,0,4,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
CAMPBELL,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,234.0,0.0,315.0,167.67,238.11,0.0,0.0,0.0,0.0,0.0,373.0,0.0,253.0,0.0,0.0,0.0,268.0,0.0,335.38,175.0,230.5,0,0.0,166.0,300.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,423.0,148.0,278.0,0.0,0.0,158.33,273.5,0,0.0,0.0,248.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,166.0,0.0,0.0,716.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,9,0,0,0,0,0,1,0,3,0,0,0,1,0,8,1,10,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CARLISLE,368.14,121.0,240.69,0.0,371.58,0.0,242.2,0.0,361.67,0.0,235.29,0.0,391.94,172.75,259.12,0.0,439.67,146.0,259.75,0.0,409.25,0.0,261.25,0.0,336.0,0.0,265.0,0.0,0.0,120.0,289.0,0,412.12,161.5,250.5,0,314.5,163.0,228.71,99.0,404.15,0.0,262.0,0,411.0,0.0,265.27,0.0,0.0,181.0,223.67,0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,148.25,0.0,0.0,0.0,0.0,226.0,0.0,490.5,0.0,241.67,0.0,0.0,153.0,0.0,0.0,301.0,148.33,249.71,0.0,384.4,0.0,291.0,0.0,356.14,0.0,245.83,0.0,467.0,146.67,212.0,0.0,0.0,168.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,13,0,12,0,15,0,12,0,7,0,54,4,40,0,3,2,4,0,4,0,4,0,2,0,2,0,0,1,1,0,8,2,6,0,2,3,7,1,13,0,3,0,8,0,11,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,2,0,3,0,0,1,0,0,1,3,7,0,5,0,1,0,7,0,6,0,1,3,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARROLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,441.0,0.0,0.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,265.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,321.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
CARTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,182.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,468.5,0.0,235.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,196.0,0.0,0.0,117.0,0.0,0.0,312.0,173.0,240.0,0.0,0.0,0.0,280.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,148.0,238.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CASEY,385.0,178.0,283.0,0.0,551.0,119.67,250.75,70.0,0.0,0.0,0.0,0.0,457.0,0.0,253.5,0.0,0.0,0.0,0.0,0.0,397.0,132.0,221.25,0.0,511.0,166.33,220.2,0.0,0.0,168.0,0.0,0,0.0,174.0,215.0,0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0,308.0,0.0,202.0,79.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.33,143.67,248.0,0.0,700.0,0.0,236.5,83.0,359.8,163.75,285.0,0.0,0.0,0.0,265.0,0.0,931.0,0.0,0.0,94.0,0.0,0.0,195.0,0.0,404.75,157.6,244.0,64.5,0.0,0.0,199.5,0.0,318.0,0.0,219.0,0.0,0.0,152.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,1,3,8,1,0,0,0,0,1,0,2,0,0,0,0,0,2,1,4,0,1,3,5,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,4,0,6,1,5,4,1,0,0,0,1,0,1,0,0,1,0,0,1,0,4,5,2,2,0,0,2,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
CHRISTIAN,392.05,166.4,249.75,0.0,457.11,184.0,268.29,0.0,424.66,0.0,258.22,0.0,369.09,0.0,271.75,0.0,446.0,0.0,237.33,0.0,426.15,156.5,261.33,0.0,413.5,149.0,256.0,0.0,385.62,164.0,256.25,0,374.67,159.0,235.35,0,407.62,0.0,235.0,0.0,0.0,0.0,0.0,0,463.17,160.8,0.0,0.0,0.0,172.0,281.5,0,0.0,180.0,237.0,0.0,387.0,0.0,220.5,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.5,129.5,228.25,0.0,532.0,0.0,0.0,0.0,0.0,0.0,252.5,0.0,418.0,0.0,262.0,0.0,0.0,153.0,215.0,0.0,385.14,0.0,200.0,0.0,428.0,0.0,0.0,0.0,0.0,170.0,204.0,0.0,0.0,0.0,0.0,0.0,401.57,150.0,240.45,0.0,0.0,0.0,0.0,0.0,371.67,133.5,261.0,0.0,406.0,0.0,270.0,0.0,21,5,8,0,9,1,7,0,65,0,9,0,11,0,4,0,7,0,3,0,13,4,3,0,12,1,10,0,48,5,28,0,21,6,31,0,8,0,2,0,0,0,0,0,6,5,0,0,0,1,2,0,0,1,2,0,2,0,2,0,1,0,0,0,0,0,0,0,2,2,4,0,1,0,0,0,0,0,2,0,13,0,2,0,0,2,2,0,7,0,1,0,3,0,0,0,0,1,2,0,0,0,0,0,7,5,11,0,0,0,0,0,6,2,4,0,2,0,1,0
CLARK,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,235.0,0.0,387.0,0.0,0.0,0.0,349.6,0.0,290.0,0.0,386.64,0.0,257.5,0.0,478.0,169.0,252.9,0,334.0,0.0,239.0,0,0.0,0.0,250.0,0.0,806.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,440.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,423.0,0.0,265.0,0.0,983.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,533.0,160.0,0.0,0.0,0.0,0.0,250.33,0.0,451.5,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,0,1,0,11,0,2,0,6,1,10,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,75.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,167.0,213.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,152.67,247.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,7,0
CLINTON,0.0,138.0,0.0,0.0,0.0,152.0,0.0,0.0,308.0,120.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0,473.0,162.0,292.0,0.0,458.5,163.0,228.5,0,0.0,158.0,0.0,0.0,0.0,104.0,0.0,76.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,93.0,482.0,128.67,0.0,96.0,0.0,0.0,253.0,0.0,393.4,186.0,274.0,0.0,391.67,145.0,0.0,0.0,0.0,133.5,252.25,0.0,0.0,0.0,234.0,0.0,382.67,148.0,283.0,0.0,522.2,0.0,0.0,0.0,329.0,161.0,234.5,0.0,0.0,123.0,199.0,0.0,370.0,0.0,238.17,0.0,589.0,153.75,0.0,0.0,0.0,142.0,207.0,0.0,0,1,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4,3,0,1,0,0,1,0,5,1,1,0,6,1,0,0,0,2,4,0,0,0,1,0,3,1,1,0,5,0,0,0,1,1,2,0,0,1,1,0,3,0,6,0,2,4,0,0,0,2,1,0
